language,module,category,deck_id,deck_title,deck_description,item_index,prompt,answer,answers_json,plural_answers_json,infinitive,translation,form_label,tense_tag,person_tag,is_imperfect,source_rank,source_text,story_id,story_title,story_level,story_unlock_percent,story_target_cefr,story_difficulty_notes,story_approx_word_count,story_text,raw_json
es,nouns,nouns,nouns-1-50,Nouns 1-50,range 1-50 count 50,1,time,el tiempo,"[""el tiempo""]",,,,,,,,1,tiempo,,,,,,,,,"{""hint"": ""time"", ""answer"": ""el tiempo"", ""answers"": [""el tiempo""], ""sourceRank"": 1, ""source"": ""tiempo"", ""index"": 1}"
es,nouns,nouns,nouns-1-50,Nouns 1-50,range 1-50 count 50,2,man,el hombre,"[""el hombre""]",,,,,,,,2,hombre,,,,,,,,,"{""hint"": ""man"", ""answer"": ""el hombre"", ""answers"": [""el hombre""], ""sourceRank"": 2, ""source"": ""hombre"", ""index"": 2}"
es,nouns,nouns,nouns-1-50,Nouns 1-50,range 1-50 count 50,3,way,el camino,"[""el camino""]",,,,,,,,3,camino,,,,,,,,,"{""hint"": ""way"", ""answer"": ""el camino"", ""answers"": [""el camino""], ""sourceRank"": 3, ""source"": ""camino"", ""index"": 3}"
es,nouns,nouns,nouns-1-50,Nouns 1-50,range 1-50 count 50,4,people,la gente,"[""la gente""]",,,,,,,,4,gente,,,,,,,,,"{""hint"": ""people"", ""answer"": ""la gente"", ""answers"": [""la gente""], ""sourceRank"": 4, ""source"": ""gente"", ""index"": 4}"
es,nouns,nouns,nouns-1-50,Nouns 1-50,range 1-50 count 50,5,life,la vida,"[""la vida""]",,,,,,,,5,vida,,,,,,,,,"{""hint"": ""life"", ""answer"": ""la vida"", ""answers"": [""la vida""], ""sourceRank"": 5, ""source"": ""vida"", ""index"": 5}"
es,nouns,nouns,nouns-1-50,Nouns 1-50,range 1-50 count 50,6,day,el día,"[""el día""]",,,,,,,,6,día,,,,,,,,,"{""hint"": ""day"", ""answer"": ""el día"", ""answers"": [""el día""], ""sourceRank"": 6, ""source"": ""día"", ""index"": 6}"
es,nouns,nouns,nouns-1-50,Nouns 1-50,range 1-50 count 50,7,work,el trabajo,"[""el trabajo""]",,,,,,,,7,trabajo,,,,,,,,,"{""hint"": ""work"", ""answer"": ""el trabajo"", ""answers"": [""el trabajo""], ""sourceRank"": 7, ""source"": ""trabajo"", ""index"": 7}"
es,nouns,nouns,nouns-1-50,Nouns 1-50,range 1-50 count 50,8,call,la llamada,"[""la llamada""]",,,,,,,,8,llamada,,,,,,,,,"{""hint"": ""call"", ""answer"": ""la llamada"", ""answers"": [""la llamada""], ""sourceRank"": 8, ""source"": ""llamada"", ""index"": 8}"
es,nouns,nouns,nouns-1-50,Nouns 1-50,range 1-50 count 50,9,night,la noche,"[""la noche""]",,,,,,,,9,noche,,,,,,,,,"{""hint"": ""night"", ""answer"": ""la noche"", ""answers"": [""la noche""], ""sourceRank"": 9, ""source"": ""noche"", ""index"": 9}"
es,nouns,nouns,nouns-1-50,Nouns 1-50,range 1-50 count 50,10,home,el hogar,"[""el hogar""]",,,,,,,,10,hogar,,,,,,,,,"{""hint"": ""home"", ""answer"": ""el hogar"", ""answers"": [""el hogar""], ""sourceRank"": 10, ""source"": ""hogar"", ""index"": 10}"
es,nouns,nouns,nouns-1-50,Nouns 1-50,range 1-50 count 50,11,thought,el pensamiento,"[""el pensamiento""]",,,,,,,,11,pensamiento,,,,,,,,,"{""hint"": ""thought"", ""answer"": ""el pensamiento"", ""answers"": [""el pensamiento""], ""sourceRank"": 11, ""source"": ""pensamiento"", ""index"": 11}"
es,nouns,nouns,nouns-1-50,Nouns 1-50,range 1-50 count 50,12,money,el dinero,"[""el dinero""]",,,,,,,,12,dinero,,,,,,,,,"{""hint"": ""money"", ""answer"": ""el dinero"", ""answers"": [""el dinero""], ""sourceRank"": 12, ""source"": ""dinero"", ""index"": 12}"
es,nouns,nouns,nouns-1-50,Nouns 1-50,range 1-50 count 50,13,name,el nombre,"[""el nombre""]",,,,,,,,13,nombre,,,,,,,,,"{""hint"": ""name"", ""answer"": ""el nombre"", ""answers"": [""el nombre""], ""sourceRank"": 13, ""source"": ""nombre"", ""index"": 13}"
es,nouns,nouns,nouns-1-50,Nouns 1-50,range 1-50 count 50,14,father,el padre,"[""el padre""]",,,,,,,,14,padre,,,,,,,,,"{""hint"": ""father"", ""answer"": ""el padre"", ""answers"": [""el padre""], ""sourceRank"": 14, ""source"": ""padre"", ""index"": 14}"
es,nouns,nouns,nouns-1-50,Nouns 1-50,range 1-50 count 50,15,guy,el chico,"[""el chico""]",,,,,,,,15,chico,,,,,,,,,"{""hint"": ""guy"", ""answer"": ""el chico"", ""answers"": [""el chico""], ""sourceRank"": 15, ""source"": ""chico"", ""index"": 15}"
es,nouns,nouns,nouns-1-50,Nouns 1-50,range 1-50 count 50,16,place,el lugar,"[""el lugar""]",,,,,,,,16,lugar,,,,,,,,,"{""hint"": ""place"", ""answer"": ""el lugar"", ""answers"": [""el lugar""], ""sourceRank"": 16, ""source"": ""lugar"", ""index"": 16}"
es,nouns,nouns,nouns-1-50,Nouns 1-50,range 1-50 count 50,17,feel,el sentimiento,"[""el sentimiento""]",,,,,,,,17,sentimiento,,,,,,,,,"{""hint"": ""feel"", ""answer"": ""el sentimiento"", ""answers"": [""el sentimiento""], ""sourceRank"": 17, ""source"": ""sentimiento"", ""index"": 17}"
es,nouns,nouns,nouns-1-50,Nouns 1-50,range 1-50 count 50,18,girl,la chica,"[""la chica""]",,,,,,,,18,chica,,,,,,,,,"{""hint"": ""girl"", ""answer"": ""la chica"", ""answers"": [""la chica""], ""sourceRank"": 18, ""source"": ""chica"", ""index"": 18}"
es,nouns,nouns,nouns-1-50,Nouns 1-50,range 1-50 count 50,19,house,la casa,"[""la casa""]",,,,,,,,19,casa,,,,,,,,,"{""hint"": ""house"", ""answer"": ""la casa"", ""answers"": [""la casa""], ""sourceRank"": 19, ""source"": ""casa"", ""index"": 19}"
es,nouns,nouns,nouns-1-50,Nouns 1-50,range 1-50 count 50,20,left,la izquierda,"[""la izquierda""]",,,,,,,,20,izquierda,,,,,,,,,"{""hint"": ""left"", ""answer"": ""la izquierda"", ""answers"": [""la izquierda""], ""sourceRank"": 20, ""source"": ""izquierda"", ""index"": 20}"
es,nouns,nouns,nouns-1-50,Nouns 1-50,range 1-50 count 50,21,right,la derecha,"[""la derecha""]",,,,,,,,21,derecha,,,,,,,,,"{""hint"": ""right"", ""answer"": ""la derecha"", ""answers"": [""la derecha""], ""sourceRank"": 21, ""source"": ""derecha"", ""index"": 21}"
es,nouns,nouns,nouns-1-50,Nouns 1-50,range 1-50 count 50,22,mother,la madre,"[""la madre""]",,,,,,,,22,madre,,,,,,,,,"{""hint"": ""mother"", ""answer"": ""la madre"", ""answers"": [""la madre""], ""sourceRank"": 22, ""source"": ""madre"", ""index"": 22}"
es,nouns,nouns,nouns-1-50,Nouns 1-50,range 1-50 count 50,23,course,el curso,"[""el curso""]",,,,,,,,23,curso,,,,,,,,,"{""hint"": ""course"", ""answer"": ""el curso"", ""answers"": [""el curso""], ""sourceRank"": 23, ""source"": ""curso"", ""index"": 23}"
es,nouns,nouns,nouns-1-50,Nouns 1-50,range 1-50 count 50,24,dad,el papá,"[""el papá""]",,,,,,,,24,papá,,,,,,,,,"{""hint"": ""dad"", ""answer"": ""el papá"", ""answers"": [""el papá""], ""sourceRank"": 24, ""source"": ""papá"", ""index"": 24}"
es,nouns,nouns,nouns-1-50,Nouns 1-50,range 1-50 count 50,25,world,el mundo,"[""el mundo""]",,,,,,,,25,mundo,,,,,,,,,"{""hint"": ""world"", ""answer"": ""el mundo"", ""answers"": [""el mundo""], ""sourceRank"": 25, ""source"": ""mundo"", ""index"": 25}"
es,nouns,nouns,nouns-1-50,Nouns 1-50,range 1-50 count 50,26,son,el hijo,"[""el hijo""]",,,,,,,,26,hijo,,,,,,,,,"{""hint"": ""son"", ""answer"": ""el hijo"", ""answers"": [""el hijo""], ""sourceRank"": 26, ""source"": ""hijo"", ""index"": 26}"
es,nouns,nouns,nouns-1-50,Nouns 1-50,range 1-50 count 50,27,car,el coche,"[""el coche""]",,,,,,,,27,coche,,,,,,,,,"{""hint"": ""car"", ""answer"": ""el coche"", ""answers"": [""el coche""], ""sourceRank"": 27, ""source"": ""coche"", ""index"": 27}"
es,nouns,nouns,nouns-1-50,Nouns 1-50,range 1-50 count 50,28,woman,la mujer,"[""la mujer""]",,,,,,,,28,mujer,,,,,,,,,"{""hint"": ""woman"", ""answer"": ""la mujer"", ""answers"": [""la mujer""], ""sourceRank"": 28, ""source"": ""mujer"", ""index"": 28}"
es,nouns,nouns,nouns-1-50,Nouns 1-50,range 1-50 count 50,29,friend,el amigo,"[""el amigo""]",,,,,,,,29,amigo,,,,,,,,,"{""hint"": ""friend"", ""answer"": ""el amigo"", ""answers"": [""el amigo""], ""sourceRank"": 29, ""source"": ""amigo"", ""index"": 29}"
es,nouns,nouns,nouns-1-50,Nouns 1-50,range 1-50 count 50,30,mind,la mente,"[""la mente""]",,,,,,,,30,mente,,,,,,,,,"{""hint"": ""mind"", ""answer"": ""la mente"", ""answers"": [""la mente""], ""sourceRank"": 30, ""source"": ""mente"", ""index"": 30}"
es,nouns,nouns,nouns-1-50,Nouns 1-50,range 1-50 count 50,31,head,la cabeza,"[""la cabeza""]",,,,,,,,31,cabeza,,,,,,,,,"{""hint"": ""head"", ""answer"": ""la cabeza"", ""answers"": [""la cabeza""], ""sourceRank"": 31, ""source"": ""cabeza"", ""index"": 31}"
es,nouns,nouns,nouns-1-50,Nouns 1-50,range 1-50 count 50,32,mom,la mamá,"[""la mamá""]",,,,,,,,32,mamá,,,,,,,,,"{""hint"": ""mom"", ""answer"": ""la mamá"", ""answers"": [""la mamá""], ""sourceRank"": 32, ""source"": ""mamá"", ""index"": 32}"
es,nouns,nouns,nouns-1-50,Nouns 1-50,range 1-50 count 50,33,boy,el niño,"[""el niño""]",,,,,,,,33,niño,,,,,,,,,"{""hint"": ""boy"", ""answer"": ""el niño"", ""answers"": [""el niño""], ""sourceRank"": 33, ""source"": ""niño"", ""index"": 33}"
es,nouns,nouns,nouns-1-50,Nouns 1-50,range 1-50 count 50,34,job,el trabajo,"[""el trabajo""]",,,,,,,,34,trabajo,,,,,,,,,"{""hint"": ""job"", ""answer"": ""el trabajo"", ""answers"": [""el trabajo""], ""sourceRank"": 34, ""source"": ""trabajo"", ""index"": 34}"
es,nouns,nouns,nouns-1-50,Nouns 1-50,range 1-50 count 50,35,baby,el bebé,"[""el bebé"", ""la bebé""]",,,,,,,,35,bebé,,,,,,,,,"{""hint"": ""baby"", ""answer"": ""el bebé"", ""answers"": [""el bebé"", ""la bebé""], ""sourceRank"": 35, ""source"": ""bebé"", ""index"": 35}"
es,nouns,nouns,nouns-1-50,Nouns 1-50,range 1-50 count 50,36,family,la familia,"[""la familia""]",,,,,,,,36,familia,,,,,,,,,"{""hint"": ""family"", ""answer"": ""la familia"", ""answers"": [""la familia""], ""sourceRank"": 36, ""source"": ""familia"", ""index"": 36}"
es,nouns,nouns,nouns-1-50,Nouns 1-50,range 1-50 count 50,37,room,la habitación,"[""la habitación""]",,,,,,,,37,habitación,,,,,,,,,"{""hint"": ""room"", ""answer"": ""la habitación"", ""answers"": [""la habitación""], ""sourceRank"": 37, ""source"": ""habitación"", ""index"": 37}"
es,nouns,nouns,nouns-1-50,Nouns 1-50,range 1-50 count 50,38,brother,el hermano,"[""el hermano""]",,,,,,,,38,hermano,,,,,,,,,"{""hint"": ""brother"", ""answer"": ""el hermano"", ""answers"": [""el hermano""], ""sourceRank"": 38, ""source"": ""hermano"", ""index"": 38}"
es,nouns,nouns,nouns-1-50,Nouns 1-50,range 1-50 count 50,39,head,la cabeza,"[""la cabeza""]",,,,,,,,39,cabeza,,,,,,,,,"{""hint"": ""head"", ""answer"": ""la cabeza"", ""answers"": [""la cabeza""], ""sourceRank"": 39, ""source"": ""cabeza"", ""index"": 39}"
es,nouns,nouns,nouns-1-50,Nouns 1-50,range 1-50 count 50,40,idea,la idea,"[""la idea""]",,,,,,,,40,idea,,,,,,,,,"{""hint"": ""idea"", ""answer"": ""la idea"", ""answers"": [""la idea""], ""sourceRank"": 40, ""source"": ""idea"", ""index"": 40}"
es,nouns,nouns,nouns-1-50,Nouns 1-50,range 1-50 count 50,41,wife,la esposa,"[""la esposa""]",,,,,,,,41,esposa,,,,,,,,,"{""hint"": ""wife"", ""answer"": ""la esposa"", ""answers"": [""la esposa""], ""sourceRank"": 41, ""source"": ""esposa"", ""index"": 41}"
es,nouns,nouns,nouns-1-50,Nouns 1-50,range 1-50 count 50,42,start,el inicio,"[""el inicio""]",,,,,,,,42,inicio,,,,,,,,,"{""hint"": ""start"", ""answer"": ""el inicio"", ""answers"": [""el inicio""], ""sourceRank"": 42, ""source"": ""inicio"", ""index"": 42}"
es,nouns,nouns,nouns-1-50,Nouns 1-50,range 1-50 count 50,43,door,la puerta,"[""la puerta""]",,,,,,,,43,puerta,,,,,,,,,"{""hint"": ""door"", ""answer"": ""la puerta"", ""answers"": [""la puerta""], ""sourceRank"": 43, ""source"": ""puerta"", ""index"": 43}"
es,nouns,nouns,nouns-1-50,Nouns 1-50,range 1-50 count 50,44,bit,el pedazo,"[""el pedazo""]",,,,,,,,44,pedazo,,,,,,,,,"{""hint"": ""bit"", ""answer"": ""el pedazo"", ""answers"": [""el pedazo""], ""sourceRank"": 44, ""source"": ""pedazo"", ""index"": 44}"
es,nouns,nouns,nouns-1-50,Nouns 1-50,range 1-50 count 50,45,matter,la materia,"[""la materia""]",,,,,,,,45,materia,,,,,,,,,"{""hint"": ""matter"", ""answer"": ""la materia"", ""answers"": [""la materia""], ""sourceRank"": 45, ""source"": ""materia"", ""index"": 45}"
es,nouns,nouns,nouns-1-50,Nouns 1-50,range 1-50 count 50,46,run,la carrera,"[""la carrera""]",,,,,,,,46,carrera,,,,,,,,,"{""hint"": ""run"", ""answer"": ""la carrera"", ""answers"": [""la carrera""], ""sourceRank"": 46, ""source"": ""carrera"", ""index"": 46}"
es,nouns,nouns,nouns-1-50,Nouns 1-50,range 1-50 count 50,47,school,la escuela,"[""la escuela""]",,,,,,,,47,escuela,,,,,,,,,"{""hint"": ""school"", ""answer"": ""la escuela"", ""answers"": [""la escuela""], ""sourceRank"": 47, ""source"": ""escuela"", ""index"": 47}"
es,nouns,nouns,nouns-1-50,Nouns 1-50,range 1-50 count 50,48,play,el juego,"[""el juego""]",,,,,,,,48,juego,,,,,,,,,"{""hint"": ""play"", ""answer"": ""el juego"", ""answers"": [""el juego""], ""sourceRank"": 48, ""source"": ""juego"", ""index"": 48}"
es,nouns,nouns,nouns-1-50,Nouns 1-50,range 1-50 count 50,49,problem,el problema,"[""el problema""]",,,,,,,,49,problema,,,,,,,,,"{""hint"": ""problem"", ""answer"": ""el problema"", ""answers"": [""el problema""], ""sourceRank"": 49, ""source"": ""problema"", ""index"": 49}"
es,nouns,nouns,nouns-1-50,Nouns 1-50,range 1-50 count 50,50,end,el fin,"[""el fin""]",,,,,,,,50,fin,,,,,,,,,"{""hint"": ""end"", ""answer"": ""el fin"", ""answers"": [""el fin""], ""sourceRank"": 50, ""source"": ""fin"", ""index"": 50}"
es,nouns,nouns,nouns-51-100,Nouns 51-100,range 51-100 count 50,51,phone,el teléfono,"[""el teléfono""]",,,,,,,,51,teléfono,,,,,,,,,"{""hint"": ""phone"", ""answer"": ""el teléfono"", ""answers"": [""el teléfono""], ""sourceRank"": 51, ""source"": ""teléfono"", ""index"": 51}"
es,nouns,nouns,nouns-51-100,Nouns 51-100,range 51-100 count 50,52,hope,la esperanza,"[""la esperanza""]",,,,,,,,52,esperanza,,,,,,,,,"{""hint"": ""hope"", ""answer"": ""la esperanza"", ""answers"": [""la esperanza""], ""sourceRank"": 52, ""source"": ""esperanza"", ""index"": 52}"
es,nouns,nouns,nouns-51-100,Nouns 51-100,range 51-100 count 50,53,excuse,la excusa,"[""la excusa""]",,,,,,,,53,excusa,,,,,,,,,"{""hint"": ""excuse"", ""answer"": ""la excusa"", ""answers"": [""la excusa""], ""sourceRank"": 53, ""source"": ""excusa"", ""index"": 53}"
es,nouns,nouns,nouns-51-100,Nouns 51-100,range 51-100 count 50,54,face,la cara,"[""la cara""]",,,,,,,,54,cara,,,,,,,,,"{""hint"": ""face"", ""answer"": ""la cara"", ""answers"": [""la cara""], ""sourceRank"": 54, ""source"": ""cara"", ""index"": 54}"
es,nouns,nouns,nouns-51-100,Nouns 51-100,range 51-100 count 50,55,turn,el turno,"[""el turno""]",,,,,,,,55,turno,,,,,,,,,"{""hint"": ""turn"", ""answer"": ""el turno"", ""answers"": [""el turno""], ""sourceRank"": 55, ""source"": ""turno"", ""index"": 55}"
es,nouns,nouns,nouns-51-100,Nouns 51-100,range 51-100 count 50,56,police,la policía,"[""la policía""]",,,,,,,,56,policía,,,,,,,,,"{""hint"": ""police"", ""answer"": ""la policía"", ""answers"": [""la policía""], ""sourceRank"": 56, ""source"": ""policía"", ""index"": 56}"
es,nouns,nouns,nouns-51-100,Nouns 51-100,range 51-100 count 50,57,heart,el corazón,"[""el corazón""]",,,,,,,,57,corazón,,,,,,,,,"{""hint"": ""heart"", ""answer"": ""el corazón"", ""answers"": [""el corazón""], ""sourceRank"": 57, ""source"": ""corazón"", ""index"": 57}"
es,nouns,nouns,nouns-51-100,Nouns 51-100,range 51-100 count 50,58,worry,la preocupación,"[""la preocupación""]",,,,,,,,58,preocupación,,,,,,,,,"{""hint"": ""worry"", ""answer"": ""la preocupación"", ""answers"": [""la preocupación""], ""sourceRank"": 58, ""source"": ""preocupación"", ""index"": 58}"
es,nouns,nouns,nouns-51-100,Nouns 51-100,range 51-100 count 50,59,business,el negocio,"[""el negocio""]",,,,,,,,59,negocio,,,,,,,,,"{""hint"": ""business"", ""answer"": ""el negocio"", ""answers"": [""el negocio""], ""sourceRank"": 59, ""source"": ""negocio"", ""index"": 59}"
es,nouns,nouns,nouns-51-100,Nouns 51-100,range 51-100 count 50,60,watch,el reloj,"[""el reloj""]",,,,,,,,60,reloj,,,,,,,,,"{""hint"": ""watch"", ""answer"": ""el reloj"", ""answers"": [""el reloj""], ""sourceRank"": 60, ""source"": ""reloj"", ""index"": 60}"
es,nouns,nouns,nouns-51-100,Nouns 51-100,range 51-100 count 50,61,year,el año,"[""el año""]",,,,,,,,61,año,,,,,,,,,"{""hint"": ""year"", ""answer"": ""el año"", ""answers"": [""el año""], ""sourceRank"": 61, ""source"": ""año"", ""index"": 61}"
es,nouns,nouns,nouns-51-100,Nouns 51-100,range 51-100 count 50,62,hand,la mano,"[""la mano""]",,,,,,,,62,mano,,,,,,,,,"{""hint"": ""hand"", ""answer"": ""la mano"", ""answers"": [""la mano""], ""sourceRank"": 62, ""source"": ""mano"", ""index"": 62}"
es,nouns,nouns,nouns-51-100,Nouns 51-100,range 51-100 count 50,63,doctor,el médico,"[""el médico""]",,,,,,,,63,médico,,,,,,,,,"{""hint"": ""doctor"", ""answer"": ""el médico"", ""answers"": [""el médico""], ""sourceRank"": 63, ""source"": ""médico"", ""index"": 63}"
es,nouns,nouns,nouns-51-100,Nouns 51-100,range 51-100 count 50,64,sit,la sentada,"[""la sentada""]",,,,,,,,64,sentada,,,,,,,,,"{""hint"": ""sit"", ""answer"": ""la sentada"", ""answers"": [""la sentada""], ""sourceRank"": 64, ""source"": ""sentada"", ""index"": 64}"
es,nouns,nouns,nouns-51-100,Nouns 51-100,range 51-100 count 50,65,second,el segundo,"[""el segundo""]",,,,,,,,65,segundo,,,,,,,,,"{""hint"": ""second"", ""answer"": ""el segundo"", ""answers"": [""el segundo""], ""sourceRank"": 65, ""source"": ""segundo"", ""index"": 65}"
es,nouns,nouns,nouns-51-100,Nouns 51-100,range 51-100 count 50,66,kid,el niño,"[""el niño""]",,,,,,,,66,niño,,,,,,,,,"{""hint"": ""kid"", ""answer"": ""el niño"", ""answers"": [""el niño""], ""sourceRank"": 66, ""source"": ""niño"", ""index"": 66}"
es,nouns,nouns,nouns-51-100,Nouns 51-100,range 51-100 count 50,67,pay,el pago,"[""el pago""]",,,,,,,,67,pago,,,,,,,,,"{""hint"": ""pay"", ""answer"": ""el pago"", ""answers"": [""el pago""], ""sourceRank"": 67, ""source"": ""pago"", ""index"": 67}"
es,nouns,nouns,nouns-51-100,Nouns 51-100,range 51-100 count 50,68,water,la agua,"[""la agua""]",,,,,,,,68,agua,,,,,,,,,"{""hint"": ""water"", ""answer"": ""la agua"", ""answers"": [""la agua""], ""sourceRank"": 68, ""source"": ""agua"", ""index"": 68}"
es,nouns,nouns,nouns-51-100,Nouns 51-100,range 51-100 count 50,69,death,la muerte,"[""la muerte""]",,,,,,,,69,muerte,,,,,,,,,"{""hint"": ""death"", ""answer"": ""la muerte"", ""answers"": [""la muerte""], ""sourceRank"": 69, ""source"": ""muerte"", ""index"": 69}"
es,nouns,nouns,nouns-51-100,Nouns 51-100,range 51-100 count 50,70,stuff,la cosas,"[""la cosas""]",,,,,,,,70,cosas,,,,,,,,,"{""hint"": ""stuff"", ""answer"": ""la cosas"", ""answers"": [""la cosas""], ""sourceRank"": 70, ""source"": ""cosas"", ""index"": 70}"
es,nouns,nouns,nouns-51-100,Nouns 51-100,range 51-100 count 50,71,minute,el minuto,"[""el minuto""]",,,,,,,,71,minuto,,,,,,,,,"{""hint"": ""minute"", ""answer"": ""el minuto"", ""answers"": [""el minuto""], ""sourceRank"": 71, ""source"": ""minuto"", ""index"": 71}"
es,nouns,nouns,nouns-51-100,Nouns 51-100,range 51-100 count 50,72,part,la parte,"[""la parte""]",,,,,,,,72,parte,,,,,,,,,"{""hint"": ""part"", ""answer"": ""la parte"", ""answers"": [""la parte""], ""sourceRank"": 72, ""source"": ""parte"", ""index"": 72}"
es,nouns,nouns,nouns-51-100,Nouns 51-100,range 51-100 count 50,73,person,la persona,"[""la persona""]",,,,,,,,73,persona,,,,,,,,,"{""hint"": ""person"", ""answer"": ""la persona"", ""answers"": [""la persona""], ""sourceRank"": 73, ""source"": ""persona"", ""index"": 73}"
